geoid,2012_population,2012_hispanic,2012_non_hispanic,2012_his_perc,2012_not_hispanic_prec,2012_median_income,2012_density,2013_population,2013_hispanic,2013_non_hispanic,2013_his_perc,2013_not_hispanic_prec,2013_median_income,2013_density,2014_population,2014_hispanic,2014_non_hispanic,2014_his_perc,2014_not_hispanic_prec,2014_median_income,2014_density,2015_population,2015_hispanic,2015_non_hispanic,2015_his_perc,2015_not_hispanic_prec,2015_median_income,2015_density,2016_population,2016_hispanic,2016_non_hispanic,2016_his_perc,2016_not_hispanic_prec,2016_median_income,2016_density,2017_population,2017_hispanic,2017_non_hispanic,2017_his_perc,2017_not_hispanic_prec,2017_median_income,2017_density,2018_population,2018_hispanic,2018_non_hispanic,2018_his_perc,2018_not_hispanic_prec,2018_median_income,2018_density,2019_population,2019_hispanic,2019_non_hispanic,2019_his_perc,2019_not_hispanic_prec,2019_median_income,2019_density,2020_population,2020_hispanic,2020_non_hispanic,2020_his_perc,2020_not_hispanic_prec,2020_median_income,2020_density,2021_population,2021_hispanic,2021_non_hispanic,2021_his_perc,2021_not_hispanic_prec,2021_median_income,2021_density,2022_population,2022_hispanic,2022_non_hispanic,2022_his_perc,2022_not_hispanic_prec,2022_median_income,2022_density
480291918132,1795.0,1376,360,0.7926,0.2074,79116.0,2372.94499,1754.0,1289,447,0.7426,0.2574,78130.0,2318.74402,1756.0,1296,440,0.7466,0.2534,78628.0,2321.38797,1779.0,1319,417,0.7596,0.2404,78585.0,2351.79339,1779.0,1312,424,0.7556,0.2444,78365.0,2351.79339,1771.0,1301,435,0.7496,0.2504,78368.0,2341.21759,1833.0,1353,383,0.7796,0.2204,78617.0,2423.18004,1823.0,1279,457,0.7366,0.2634,79509.0,2409.96029,1779.0,1272,464,0.7326,0.2674,79451.0,2351.79339,1755.0,1334,402,0.7686,0.2314,78051.0,2320.06599,1736.0,1251.0,485.0,0.7206,0.2794,78644.0,2294.94847
480291720041,11641.0,7406,4137,0.6416,0.3584,115315.0,494.78459,11569.0,7348,4195,0.6366,0.3634,114723.0,491.72433,11587.0,6806,4737,0.5896,0.4104,115616.0,492.4894,11606.0,7325,4218,0.6346,0.3654,115949.0,493.29697,11594.0,7418,4125,0.6426,0.3574,115198.0,492.78692,11629.0,6760,4783,0.5856,0.4144,115797.0,494.27455,11634.0,6979,4564,0.6046,0.3954,115258.0,494.48707,11571.0,6898,4645,0.5976,0.4024,115044.0,491.80934,11603.0,7279,4264,0.6306,0.3694,114674.0,493.16946,11565.0,6921,4622,0.5996,0.4004,115468.0,491.55432,11543.0,6413.0,5130.0,0.5556,0.4444,115531.0,490.61924
480291719143,1808.0,460,1273,0.2653,0.7347,81098.0,2844.10886,1758.0,526,1207,0.3033,0.6967,80685.0,2765.4554,1804.0,465,1268,0.2683,0.7317,81109.0,2837.81658,1785.0,505,1228,0.2913,0.7087,81824.0,2807.92827,1824.0,470,1263,0.2713,0.7287,81347.0,2869.27796,1822.0,503,1230,0.2903,0.7097,81407.0,2866.13182,1743.0,470,1263,0.2713,0.7287,81877.0,2741.85937,1792.0,517,1216,0.2983,0.7017,81737.0,2818.93975,1749.0,451,1282,0.2603,0.7397,81237.0,2751.29778,1820.0,529,1204,0.3053,0.6947,82362.0,2862.98569,1733.0,368.0,1365.0,0.2123,0.7877,81382.0,2726.12868
480291713024,1036.0,110,884,0.1111,0.8889,35306.0,2206.67327,1093.0,38,956,0.0381,0.9619,36594.0,2328.0829,1071.0,41,953,0.0411,0.9589,35209.0,2281.22304,1072.0,32,962,0.0321,0.9679,35666.0,2283.35304,1012.0,74,920,0.0741,0.9259,35695.0,2155.55343,1010.0,101,893,0.1021,0.8979,35560.0,2151.29344,1051.0,47,947,0.0471,0.9529,35213.0,2238.62317,1067.0,54,940,0.0541,0.9459,35638.0,2272.70307,1038.0,110,884,0.1111,0.8889,36114.0,2210.93326,1083.0,74,920,0.0741,0.9259,35830.0,2306.78296,994.0,15.0,979.0,0.0151,0.9849,36147.0,2117.21354
480291713022,1177.0,134,1022,0.116,0.884,0,3069.56463,1245.0,186,970,0.161,0.839,0,3246.90566,1217.0,173,983,0.15,0.85,0,3173.88288,1237.0,175,981,0.151,0.849,0,3226.04201,1175.0,127,1029,0.11,0.89,0,3064.34872,1227.0,197,959,0.17,0.83,0,3199.96245,1248.0,143,1013,0.124,0.876,0,3254.72953,1223.0,177,979,0.153,0.847,0,3189.53062,1227.0,162,994,0.14,0.86,0,3199.96245,1212.0,127,1029,0.11,0.89,0,3160.8431,1156.0,111.0,1045.0,0.096,0.904,0.0,3014.79754
480291508002,471.0,73,354,0.1706,0.8294,62531.0,192.64702,514.0,107,320,0.2506,0.7494,61360.0,210.23475,472.0,108,319,0.2526,0.7474,62813.0,193.05604,452.0,80,347,0.1866,0.8134,62138.0,184.8757,512.0,80,347,0.1866,0.8134,61266.0,209.41672,439.0,85,342,0.1986,0.8014,61489.0,179.55847,476.0,95,332,0.2216,0.7784,62831.0,194.6921,465.0,97,330,0.2266,0.7734,62161.0,190.19292,519.0,89,338,0.2076,0.7924,62417.0,212.27984,508.0,104,323,0.2436,0.7564,61194.0,207.78065,427.0,66.0,361.0,0.1546,0.8454,62128.0,174.65027
480291105001,2310.0,472,1787,0.2088,0.7912,16639.0,1840.65505,2355.0,560,1699,0.2478,0.7522,16785.0,1876.51197,2286.0,519,1740,0.2298,0.7702,17274.0,1821.53136,2308.0,474,1785,0.2098,0.7902,16772.0,1839.06141,2324.0,553,1706,0.2448,0.7552,16039.0,1851.81054,2350.0,395,1864,0.1748,0.8252,15728.0,1872.52786,2275.0,431,1828,0.1908,0.8092,15834.0,1812.76634,2354.0,499,1760,0.2208,0.7792,17475.0,1875.71515,2351.0,569,1690,0.2518,0.7482,15608.0,1873.32469,2334.0,587,1672,0.2598,0.7402,17059.0,1859.77874,2259.0,370.0,1889.0,0.1638,0.8362,16607.0,1800.01721
480291306002,1185.0,535,557,0.4901,0.5099,34066.0,2834.42644,1177.0,573,519,0.5251,0.4749,33713.0,2815.29107,1178.0,572,520,0.5241,0.4759,33281.0,2817.68299,1163.0,555,537,0.5081,0.4919,34955.0,2781.80418,1168.0,618,474,0.5661,0.4339,33725.0,2793.76378,1165.0,544,548,0.4981,0.5019,34092.0,2786.58802,1130.0,599,493,0.5481,0.4519,34557.0,2702.87078,1122.0,600,492,0.5491,0.4509,33710.0,2683.73542,1104.0,557,535,0.5101,0.4899,34445.0,2640.68084,1166.0,608,484,0.5571,0.4429,34484.0,2788.97994,1092.0,521.0,571.0,0.4771,0.5229,34146.0,2611.97778
480291601004,3240.0,40,3143,0.0126,0.9874,25303.0,2130.61036,3219.0,295,2888,0.0926,0.9074,25522.0,2116.80085,3237.0,174,3009,0.0546,0.9454,26568.0,2128.63757,3196.0,244,2939,0.0766,0.9234,26726.0,2101.67615,3218.0,237,2946,0.0746,0.9254,26095.0,2116.14325,3201.0,94,3089,0.0296,0.9704,25589.0,2104.96412,3251.0,222,2961,0.0696,0.9304,26126.0,2137.84391,3264.0,253,2930,0.0796,0.9204,25124.0,2146.39266,3225.0,164,3019,0.0516,0.9484,25989.0,2120.74642,3242.0,222,2961,0.0696,0.9304,26370.0,2131.92555,3183.0,2.0,3181.0,0.0006,0.9994,26094.0,2093.1274
480291601001,855.0,72,735,0.089,0.911,0,1636.32292,832.0,24,783,0.03,0.97,0,1592.30488,879.0,77,730,0.096,0.904,0,1682.2548,847.0,23,784,0.029,0.971,0,1621.0123,889.0,48,759,0.06,0.94,0,1701.39308,853.0,11,796,0.014,0.986,0,1632.49527,898.0,31,776,0.039,0.961,0,1718.61753,883.0,27,780,0.033,0.967,0,1689.91011,899.0,38,769,0.047,0.953,0,1720.53136,895.0,29,778,0.036,0.964,0,1712.87604,807.0,0.0,807.0,0.0,1.0,0.0,1544.45918
480291702005,1124.0,77,1030,0.0695,0.9305,12504.0,2692.31875,1179.0,67,1040,0.0605,0.9395,12688.0,2824.06032,1178.0,94,1013,0.0845,0.9155,13401.0,2821.66502,1179.0,70,1037,0.0635,0.9365,12812.0,2824.06032,1191.0,85,1022,0.0765,0.9235,13727.0,2852.80394,1186.0,88,1019,0.0795,0.9205,13793.0,2840.82743,1137.0,90,1017,0.0815,0.9185,13640.0,2723.45767,1123.0,129,978,0.1165,0.8835,12374.0,2689.92345,1195.0,109,998,0.0985,0.9015,12599.0,2862.38515,1181.0,65,1042,0.0585,0.9415,12792.0,2828.85093,1107.0,36.0,1071.0,0.0325,0.9675,13162.0,2651.59862
480291902004,775.0,472,277,0.6307,0.3693,44702.0,1624.0536,811.0,454,295,0.6067,0.3933,44079.0,1699.4935,845.0,434,315,0.5797,0.4203,44221.0,1770.74231,793.0,474,275,0.6327,0.3673,44366.0,1661.77355,785.0,452,297,0.6037,0.3963,43236.0,1645.00913,792.0,410,339,0.5477,0.4523,43843.0,1659.678,808.0,410,339,0.5477,0.4523,43442.0,1693.20685,817.0,463,286,0.6187,0.3813,43272.0,1712.06682,797.0,455,294,0.6077,0.3923,44665.0,1670.15576,813.0,428,321,0.5717,0.4283,44457.0,1703.68461,749.0,402.0,347.0,0.5367,0.4633,43889.0,1569.56922
480291918101,3805.0,2633,1118,0.702,0.298,76748.0,1363.33507,3777.0,2479,1272,0.661,0.339,77187.0,1353.30264,3849.0,2697,1054,0.719,0.281,78456.0,1379.10031,3763.0,2558,1193,0.682,0.318,78136.0,1348.28643,3762.0,2626,1125,0.7,0.3,78615.0,1347.92812,3828.0,2682,1069,0.715,0.285,78089.0,1371.57599,3846.0,2633,1118,0.702,0.298,77946.0,1378.0254,3784.0,2509,1242,0.669,0.331,77269.0,1355.81075,3847.0,2697,1054,0.719,0.281,76873.0,1378.3837,3781.0,2584,1167,0.689,0.311,77993.0,1354.73584,3751.0,2382.0,1369.0,0.635,0.365,77708.0,1343.98681
480291904002,3373.0,2303,1026,0.6918,0.3082,120269.0,2402.60989,3401.0,2350,979,0.7058,0.2942,119200.0,2422.55447,3403.0,2333,996,0.7008,0.2992,120189.0,2423.97909,3361.0,2303,1026,0.6918,0.3082,119767.0,2394.06221,3416.0,2266,1063,0.6808,0.3192,120353.0,2433.23907,3421.0,2266,1063,0.6808,0.3192,119688.0,2436.8006,3356.0,2256,1073,0.6778,0.3222,119279.0,2390.50068,3413.0,2343,986,0.7038,0.2962,120215.0,2431.10215,3407.0,2293,1036,0.6888,0.3112,119569.0,2426.82831,3421.0,2120,1209,0.6368,0.3632,120000.0,2436.8006,3329.0,2070.0,1259.0,0.6218,0.3782,120078.0,2371.2684
480291303002,825.0,102,671,0.1325,0.8675,39412.0,2551.52535,854.0,135,638,0.1745,0.8255,39271.0,2641.21533,847.0,119,654,0.1535,0.8465,40503.0,2619.56602,830.0,141,632,0.1825,0.8175,39853.0,2566.98914,850.0,142,631,0.1835,0.8165,40134.0,2628.8443,872.0,105,668,0.1355,0.8645,38619.0,2696.88497,827.0,106,667,0.1375,0.8625,40386.0,2557.71086,851.0,125,648,0.1615,0.8385,40285.0,2631.93706,845.0,151,622,0.1955,0.8045,39883.0,2613.38051,823.0,101,672,0.1305,0.8695,38558.0,2545.33983,773.0,80.0,693.0,0.1035,0.8965,39539.0,2390.70193
480291212064,1311.0,529,690,0.434,0.566,57535.0,2540.12172,1263.0,594,625,0.487,0.513,56575.0,2447.11955,1303.0,550,669,0.451,0.549,57494.0,2524.62136,1314.0,568,651,0.466,0.534,57195.0,2545.93435,1237.0,499,720,0.409,0.591,57710.0,2396.74337,1248.0,553,666,0.454,0.546,56291.0,2418.05637,1305.0,570,649,0.468,0.532,56030.0,2528.49645,1295.0,599,620,0.491,0.509,55869.0,2509.12099,1258.0,544,675,0.446,0.554,56582.0,2437.43182,1233.0,514,705,0.422,0.578,56282.0,2388.99319,1219.0,484.0,735.0,0.397,0.603,56784.0,2361.86756
480291401001,909.0,271,575,0.3208,0.6792,52896.0,2955.97259,893.0,249,597,0.2948,0.7052,52923.0,2903.94227,860.0,268,578,0.3168,0.6832,53787.0,2796.62974,882.0,317,529,0.3748,0.6252,53980.0,2868.17143,870.0,287,559,0.3388,0.6612,54696.0,2829.14869,944.0,260,586,0.3078,0.6922,54257.0,3069.78892,914.0,315,531,0.3728,0.6272,54143.0,2972.23207,906.0,287,559,0.3388,0.6612,53773.0,2946.21691,890.0,285,561,0.3368,0.6632,54476.0,2894.18659,871.0,263,583,0.3108,0.6892,54151.0,2832.40058,846.0,235.0,611.0,0.2778,0.7222,53750.0,2751.1032
480291815052,1361.0,784,532,0.5957,0.4043,94485.0,3108.08651,1373.0,844,472,0.6417,0.3583,95036.0,3135.49065,1329.0,818,498,0.6217,0.3783,94732.0,3035.00879,1414.0,842,474,0.6397,0.3603,95769.0,3229.12147,1379.0,777,539,0.5907,0.4093,94757.0,3149.19272,1376.0,854,462,0.6487,0.3513,96072.0,3142.34168,1337.0,855,461,0.6497,0.3503,95169.0,3053.27822,1396.0,872,444,0.6627,0.3373,96288.0,3188.01525,1406.0,773,543,0.5877,0.4123,95142.0,3210.85204,1361.0,838,478,0.6367,0.3633,95427.0,3108.08651,1316.0,759.0,557.0,0.5767,0.4233,95417.0,3005.32097
480291809012,1392.0,442,861,0.3395,0.6605,47229.0,2557.61054,1359.0,500,803,0.3835,0.6165,47285.0,2496.97754,1391.0,539,764,0.4135,0.5865,46709.0,2555.77318,1333.0,489,814,0.3755,0.6245,46919.0,2449.20608,1321.0,532,771,0.4085,0.5915,46925.0,2427.15771,1326.0,532,771,0.4085,0.5915,46214.0,2436.34453,1355.0,445,858,0.3415,0.6585,46972.0,2489.62808,1402.0,480,823,0.3685,0.6315,47430.0,2575.98418,1345.0,527,776,0.4045,0.5955,47094.0,2471.25444,1369.0,451,852,0.3465,0.6535,47706.0,2515.35118,1303.0,428.0,875.0,0.3285,0.6715,47177.0,2394.08516
480291216041,1682.0,1277,370,0.7756,0.2244,58849.0,1862.69233,1735.0,1391,256,0.8446,0.1554,58228.0,1921.38597,1712.0,1272,375,0.7726,0.2274,59731.0,1895.91514,1731.0,1317,330,0.7996,0.2004,58840.0,1916.95626,1659.0,1355,292,0.8226,0.1774,60001.0,1837.22151,1675.0,1294,353,0.7856,0.2144,59767.0,1854.94034,1713.0,1324,323,0.8036,0.1964,59297.0,1897.02257,1708.0,1304,343,0.7916,0.2084,59003.0,1891.48544,1672.0,1292,355,0.7846,0.2154,59112.0,1851.61806,1711.0,1355,292,0.8226,0.1774,59991.0,1894.80772,1647.0,1233.0,414.0,0.7486,0.2514,59167.0,1823.93239
480291217012,700.0,490,189,0.721,0.279,99493.0,531.06382,771.0,498,181,0.733,0.267,100087.0,584.92886,725.0,473,206,0.697,0.303,100546.0,550.03038,775.0,505,174,0.744,0.256,100557.0,587.96351,753.0,519,160,0.764,0.236,100574.0,571.27294,747.0,484,195,0.713,0.287,100102.0,566.72096,721.0,471,208,0.693,0.307,100219.0,546.99573,719.0,491,188,0.723,0.277,99511.0,545.47841,689.0,477,202,0.702,0.298,100380.0,522.71853,709.0,523,156,0.77,0.23,100536.0,537.89178,679.0,459.0,220.0,0.676,0.324,100000.0,515.1319
480291516004,1307.0,111,1145,0.0887,0.9113,54733.0,3488.56142,1280.0,183,1073,0.1457,0.8543,52921.0,3416.49473,1293.0,91,1165,0.0727,0.9273,53072.0,3451.1935,1284.0,110,1146,0.0877,0.9123,54128.0,3427.17128,1301.0,124,1132,0.0987,0.9013,53549.0,3472.5466,1316.0,191,1065,0.1517,0.8483,54664.0,3512.58364,1293.0,188,1068,0.1497,0.8503,53413.0,3451.1935,1343.0,165,1091,0.1317,0.8683,54534.0,3584.65033,1327.0,86,1170,0.0687,0.9313,54251.0,3541.94415,1305.0,95,1161,0.0757,0.9243,53449.0,3483.22314,1256.0,70.0,1186.0,0.0557,0.9443,53860.0,3352.43545
480291715021,861.0,94,756,0.1101,0.8899,34516.0,2216.03939,905.0,101,749,0.1191,0.8809,34105.0,2329.28647,919.0,107,743,0.1261,0.8739,33598.0,2365.31963,943.0,68,782,0.0801,0.9199,34820.0,2427.09076,895.0,85,765,0.1001,0.8999,34273.0,2303.54849,875.0,128,722,0.1501,0.8499,33917.0,2252.07255,938.0,77,773,0.0911,0.9089,34719.0,2414.22177,932.0,122,728,0.1441,0.8559,33543.0,2398.77899,939.0,112,738,0.1321,0.8679,34170.0,2416.79557,906.0,73,777,0.0861,0.9139,34457.0,2331.86026,850.0,46.0,804.0,0.0541,0.9459,34485.0,2187.72762
480291311003,985.0,419,518,0.4475,0.5525,36495.0,918.41406,998.0,360,577,0.3845,0.6155,38017.0,930.53526,993.0,394,543,0.4205,0.5795,36822.0,925.87326,1001.0,394,543,0.4205,0.5795,37264.0,933.33246,974.0,404,533,0.4315,0.5685,37632.0,908.15766,969.0,427,510,0.4555,0.5445,38240.0,903.49566,1010.0,438,499,0.4675,0.5325,37817.0,941.72406,965.0,442,495,0.4715,0.5285,38045.0,899.76606,1008.0,396,541,0.4225,0.5775,36882.0,939.85926,1007.0,406,531,0.4335,0.5665,37651.0,938.92686,937.0,350.0,587.0,0.3735,0.6265,37361.0,873.65886
480291312002,1541.0,451,1072,0.2959,0.7041,53330.0,559.40329,1618.0,472,1051,0.3099,0.6901,53510.0,587.35531,1563.0,527,996,0.3459,0.6541,53590.0,567.38958,1557.0,419,1104,0.2749,0.7251,52859.0,565.2115,1586.0,394,1129,0.2589,0.7411,53555.0,575.73889,1559.0,515,1008,0.3379,0.6621,53197.0,565.93753,1600.0,434,1089,0.2849,0.7151,53784.0,580.82107,1570.0,405,1118,0.2659,0.7341,53884.0,569.93068,1590.0,498,1025,0.3269,0.6731,54392.0,577.19094,1607.0,413,1110,0.2709,0.7291,53799.0,583.36216,1523.0,379.0,1144.0,0.2489,0.7511,53750.0,552.86906
480291101003,1480.0,364,1026,0.2619,0.7381,0,1514.63981,1457.0,450,940,0.3239,0.6761,0,1491.10149,1424.0,428,962,0.3079,0.6921,0,1457.32912,1478.0,424,966,0.3049,0.6951,0,1512.593,1429.0,440,950,0.3169,0.6831,0,1462.44614,1411.0,446,944,0.3209,0.6791,0,1444.02485,1407.0,390,1000,0.2809,0.7191,0,1439.93123,1459.0,381,1009,0.2739,0.7261,0,1493.1483,1462.0,431,959,0.3099,0.6901,0,1496.21852,1410.0,375,1015,0.2699,0.7301,0,1443.00144,1390.0,339.0,1051.0,0.2439,0.7561,0.0,1422.53334
480291313004,1315.0,542,697,0.4377,0.5623,81495.0,1533.23446,1284.0,550,689,0.4437,0.5563,81042.0,1497.08977,1312.0,648,591,0.5227,0.4773,82090.0,1529.73659,1295.0,615,624,0.4967,0.5033,81244.0,1509.9153,1295.0,594,645,0.4797,0.5203,82348.0,1509.9153,1335.0,629,610,0.5077,0.4923,80911.0,1556.55362,1324.0,627,612,0.5057,0.4943,82219.0,1543.72808,1283.0,618,621,0.4987,0.5013,82291.0,1495.92381,1318.0,641,598,0.5177,0.4823,81109.0,1536.73233,1323.0,571,668,0.4607,0.5393,81683.0,1542.56212,1239.0,525.0,714.0,0.4237,0.5763,81673.0,1444.62167
480291314021,2254.0,962,1228,0.4394,0.5606,76196.0,1246.44633,2262.0,929,1261,0.4244,0.5756,75650.0,1250.87027,2258.0,1024,1166,0.4674,0.5326,76346.0,1248.6583,2216.0,978,1212,0.4464,0.5536,76202.0,1225.43259,2229.0,951,1239,0.4344,0.5656,75016.0,1232.6215,2215.0,982,1208,0.4484,0.5516,75528.0,1224.8796,2286.0,1006,1184,0.4594,0.5406,75853.0,1264.14211,2243.0,872,1318,0.3984,0.6016,75048.0,1240.3634,2205.0,908,1282,0.4144,0.5856,75111.0,1219.34967,2212.0,1037,1153,0.4734,0.5266,74778.0,1223.22062,2190.0,833.0,1357.0,0.3804,0.6196,75529.0,1211.05477
480291615011,2464.0,728,1677,0.3028,0.6972,29583.0,3699.36642,2446.0,743,1662,0.3088,0.6912,29037.0,3672.34183,2488.0,728,1677,0.3028,0.6972,29782.0,3735.39921,2439.0,757,1648,0.3148,0.6852,29012.0,3661.83227,2492.0,755,1650,0.3138,0.6862,28223.0,3741.40468,2452.0,808,1597,0.3358,0.6642,27890.0,3681.35003,2426.0,719,1686,0.2988,0.7012,29413.0,3642.31451,2437.0,601,1804,0.2498,0.7502,28398.0,3658.82953,2498.0,740,1665,0.3078,0.6922,29564.0,3750.41288,2425.0,656,1749,0.2728,0.7272,28123.0,3640.81314,2405.0,572.0,1833.0,0.2378,0.7622,28849.0,3610.78582
480291615013,1571.0,229,1257,0.1543,0.8457,49337.0,1150.45978,1572.0,231,1255,0.1553,0.8447,47965.0,1151.19209,1576.0,234,1252,0.1573,0.8427,48418.0,1154.12133,1517.0,333,1153,0.2243,0.7757,48071.0,1110.91501,1546.0,318,1168,0.2143,0.7857,48121.0,1132.15202,1529.0,259,1227,0.1743,0.8257,48036.0,1119.70274,1528.0,286,1200,0.1923,0.8077,48250.0,1118.97043,1536.0,336,1150,0.2263,0.7737,48744.0,1124.82891,1567.0,241,1245,0.1623,0.8377,47840.0,1147.53054,1541.0,360,1126,0.2423,0.7577,48592.0,1128.49047,1486.0,213.0,1273.0,0.1433,0.8567,48516.0,1088.21339
480291615015,1922.0,485,1344,0.265,0.735,50115.0,2670.65737,1846.0,444,1385,0.243,0.757,50471.0,2565.05385,1918.0,481,1348,0.263,0.737,48799.0,2665.09929,1854.0,393,1436,0.215,0.785,50202.0,2576.17001,1871.0,331,1498,0.181,0.819,50436.0,2599.79185,1928.0,340,1489,0.186,0.814,48753.0,2678.99449,1855.0,481,1348,0.263,0.737,49201.0,2577.55953,1923.0,492,1337,0.269,0.731,50180.0,2672.04689,1889.0,428,1401,0.234,0.766,49272.0,2624.80321,1896.0,446,1383,0.244,0.756,50303.0,2634.52985,1829.0,311.0,1518.0,0.17,0.83,49688.0,2541.43201
480291615033,1297.0,86,1160,0.0687,0.9313,0,1907.42026,1277.0,125,1121,0.1007,0.8993,0,1878.00746,1259.0,132,1114,0.1057,0.8943,0,1851.53594,1329.0,127,1119,0.1017,0.8983,0,1954.48075,1265.0,101,1145,0.0807,0.9193,0,1860.35978,1256.0,113,1133,0.0907,0.9093,0,1847.12402,1299.0,133,1113,0.1067,0.8933,0,1910.36154,1302.0,139,1107,0.1117,0.8883,0,1914.77346,1280.0,57,1189,0.0457,0.9543,0,1882.41938,1286.0,63,1183,0.0507,0.9493,0,1891.24322,1246.0,32.0,1214.0,0.0257,0.9743,0.0,1832.41762
480291615032,2162.0,135,1974,0.0639,0.9361,31973.0,3054.93226,2156.0,215,1894,0.1019,0.8981,31308.0,3046.45419,2153.0,209,1900,0.0989,0.9011,31960.0,3042.21515,2143.0,114,1995,0.0539,0.9461,31090.0,3028.08503,2143.0,116,1993,0.0549,0.9451,31060.0,3028.08503,2162.0,135,1974,0.0639,0.9361,31270.0,3054.93226,2185.0,160,1949,0.0759,0.9241,31721.0,3087.43154,2167.0,135,1974,0.0639,0.9361,30376.0,3061.99732,2127.0,131,1978,0.0619,0.9381,31943.0,3005.47684,2181.0,137,1972,0.0649,0.9351,30539.0,3081.77949,2109.0,23.0,2086.0,0.0109,0.9891,31036.0,2980.04262
480291615031,2349.0,634,1631,0.28,0.72,61959.0,2489.49463,2309.0,573,1692,0.253,0.747,61840.0,2447.10221,2275.0,598,1667,0.264,0.736,61532.0,2411.06866,2340.0,618,1647,0.273,0.727,61701.0,2479.95634,2312.0,528,1737,0.233,0.767,62857.0,2450.28164,2350.0,648,1617,0.286,0.714,61455.0,2490.55444,2328.0,505,1760,0.223,0.777,62235.0,2467.23861,2326.0,501,1764,0.221,0.779,62366.0,2465.11899,2362.0,478,1787,0.211,0.789,61342.0,2503.27216,2299.0,648,1617,0.286,0.714,62973.0,2436.50411,2265.0,428.0,1837.0,0.189,0.811,62207.0,2400.47056
480291616001,1857.0,562,1209,0.3174,0.6826,62574.0,1677.60831,1796.0,686,1085,0.3874,0.6126,63293.0,1622.50109,1782.0,690,1081,0.3894,0.6106,63341.0,1609.85353,1792.0,654,1117,0.3694,0.6306,63167.0,1618.8875,1833.0,670,1101,0.3784,0.6216,61801.0,1655.92678,1805.0,679,1092,0.3834,0.6166,63545.0,1630.63166,1817.0,638,1133,0.3604,0.6396,61747.0,1641.47243,1818.0,661,1110,0.3734,0.6266,62103.0,1642.37583,1790.0,681,1090,0.3844,0.6156,62419.0,1617.08071,1813.0,592,1179,0.3344,0.6656,62500.0,1637.85884,1771.0,516.0,1255.0,0.2914,0.7086,62554.0,1599.91617
480291810051,2534.0,1499,972,0.6065,0.3935,24126.0,5421.23696,2503.0,1444,1027,0.5845,0.4155,22648.0,5354.91559,2498.0,1373,1098,0.5555,0.4445,23693.0,5344.2186,2547.0,1383,1088,0.5595,0.4405,23344.0,5449.04914,2504.0,1486,985,0.6015,0.3985,23279.0,5357.05499,2555.0,1336,1135,0.5405,0.4595,23610.0,5466.16434,2567.0,1365,1106,0.5525,0.4475,24227.0,5491.83712,2539.0,1427,1044,0.5775,0.4225,22443.0,5431.93395,2558.0,1538,933,0.6225,0.3775,23947.0,5472.58253,2520.0,1496,975,0.6055,0.3945,23244.0,5391.28537,2471.0,1301.0,1170.0,0.5265,0.4735,23357.0,5286.45482
480291810053,1241.0,644,553,0.5382,0.4618,48106.0,4372.99806,1225.0,678,519,0.5662,0.4338,48622.0,4316.61774,1294.0,655,542,0.5472,0.4528,47659.0,4559.75785,1217.0,605,592,0.5052,0.4948,49242.0,4288.42759,1218.0,612,585,0.5112,0.4888,48737.0,4291.95136,1218.0,601,596,0.5022,0.4978,48651.0,4291.95136,1280.0,619,578,0.5172,0.4828,48318.0,4510.42507,1260.0,639,558,0.5342,0.4658,47808.0,4439.94968,1283.0,656,541,0.5482,0.4518,49061.0,4520.99638,1239.0,613,584,0.5122,0.4878,49380.0,4365.95052,1197.0,588.0,609.0,0.4912,0.5088,48431.0,4217.9522
480291811001,1192.0,298,810,0.2689,0.7311,58575.0,1681.05862,1135.0,275,833,0.2479,0.7521,58379.0,1600.67242,1192.0,330,778,0.2979,0.7021,59434.0,1681.05862,1119.0,278,830,0.2509,0.7491,59843.0,1578.10788,1183.0,302,806,0.2729,0.7271,59065.0,1668.36606,1146.0,351,757,0.3169,0.6831,58337.0,1616.18555,1137.0,332,776,0.2999,0.7001,59203.0,1603.49299,1174.0,352,756,0.3179,0.6821,59723.0,1655.6735,1141.0,329,779,0.2969,0.7031,59471.0,1609.13413,1184.0,275,833,0.2479,0.7521,59764.0,1669.77634,1108.0,257.0,851.0,0.2319,0.7681,59167.0,1562.59475
480291811003,2785.0,1167,1531,0.4325,0.5675,81044.0,1933.84245,2754.0,1367,1331,0.5065,0.4935,80701.0,1912.31674,2797.0,1294,1404,0.4795,0.5205,80623.0,1942.17499,2790.0,1310,1388,0.4855,0.5145,80442.0,1937.31434,2781.0,1318,1380,0.4885,0.5115,80045.0,1931.06494,2736.0,1264,1434,0.4685,0.5315,79516.0,1899.81793,2712.0,1388,1310,0.5145,0.4855,79918.0,1883.15286,2788.0,1218,1480,0.4515,0.5485,81014.0,1935.92558,2731.0,1256,1442,0.4655,0.5345,80138.0,1896.34604,2783.0,1340,1358,0.4965,0.5035,79343.0,1932.4537,2698.0,1129.0,1569.0,0.4185,0.5815,80135.0,1873.43157
